elapsed_s,elapsed_h,model_temperature,sensor_temperature,model_ext_temperature,current_temperature,target_temperature,hvac_action,hvac_mode,preset_mode,on_percent,power_percent,smartpi_a,smartpi_b,smartpi_learn_ok_count_a,smartpi_learn_ok_count_b,smartpi_learn_last_reason,smartpi_governance_regime,smartpi_phase,deadtime_heat_s,model_effective_heater_power_w,model_heating_rate_c_per_s,model_heat_loss_rate_c_per_s,model_net_heat_rate_c_per_s,model_fabric_temperature,model_solar_gain_w,model_internal_gain_w,model_fabric_to_air_flux_w,model_total_heat_loss_w,model_effective_u_value_W_per_C,model_weather_k_multiplier,model_infiltration_loss_w,model_fabric_loss_w,switch_state
159730.0,44.36944444444445,17.20447477790973,17.204,5.0,17.2,17.5,idle,heat,none,0.6407393993452657,64.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8817899111638925e-05,-0.00043783142215006845,17.49,0.0,0.0,35.3,437.8,35.87,1.0,48.8,389.0,0.0
159790.0,44.38611111111111,17.203668689797617,17.204,5.0,17.2,17.5,idle,heat,none,0.6407393993452657,64.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.881467475919047e-05,-0.00043781762107814997,17.49,0.0,0.0,35.4,437.8,35.88,1.0,48.8,389.0,0.0
159850.0,44.40277777777778,17.20286628245464,17.203,5.0,17.2,17.5,idle,heat,none,0.6425739100551986,64.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8811465129818556e-05,-0.000437803833544243,17.49,0.0,0.0,35.5,437.8,35.88,1.0,48.8,389.0,0.0
159910.0,44.419444444444444,17.202067527200136,17.202,5.0,17.2,17.5,idle,heat,none,0.6444084207651246,64.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8808270108800545e-05,-0.00043779005944520193,17.49,0.0,0.0,35.5,437.8,35.88,1.0,48.8,389.0,0.0
159970.0,44.43611111111111,17.201272395577497,17.201,5.0,17.2,17.5,idle,heat,none,0.6462429314750573,65.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.880508958230999e-05,-0.0004377762986786862,17.49,0.0,0.0,35.6,437.8,35.88,1.0,48.8,389.0,0.0
160030.0,44.452777777777776,17.2004808593524,17.2,5.0,17.2,17.5,idle,heat,none,0.64807744218499,65.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.88019234374096e-05,-0.0004377625511431553,17.49,0.0,0.0,35.6,437.8,35.88,1.0,48.8,389.0,0.0
160090.0,44.46944444444444,17.19969289051107,17.2,5.0,17.2,17.5,idle,heat,none,0.64807744218499,65.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.879877156204428e-05,-0.0004377488167378613,17.49,0.0,0.0,35.7,437.7,35.88,1.0,48.8,389.0,0.0
160150.0,44.486111111111114,17.198908461258576,17.199,5.0,17.2,17.5,idle,heat,none,0.6499119528949162,65.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.87956338450343e-05,-0.00043773509536284346,17.48,0.0,0.0,35.7,437.7,35.88,1.0,48.8,388.9,0.0
160210.0,44.50277777777778,17.198127544017108,17.198,5.0,17.2,17.5,idle,heat,none,0.6517464636048489,65.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8792510176068434e-05,-0.00043772138691892167,17.48,0.0,0.0,35.8,437.7,35.88,1.0,48.8,388.9,0.0
160270.0,44.519444444444446,17.197350111424285,17.197,5.0,17.2,17.5,idle,heat,none,0.6535809743147816,65.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.878940044569714e-05,-0.00043770769130769063,17.48,0.0,0.0,35.9,437.7,35.89,1.0,48.8,388.9,0.0
160330.0,44.53611111111111,17.19657613633147,17.197,5.0,17.2,17.5,idle,heat,none,0.6535809743147816,65.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.878630454532588e-05,-0.00043769400843151365,17.48,0.0,0.0,35.9,437.7,35.89,1.0,48.8,388.9,0.0
160390.0,44.55277777777778,17.1958055918021,17.196,5.0,17.2,17.5,idle,heat,none,0.6554154850247078,66.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.87832223672084e-05,-0.000437680338193517,17.48,0.0,0.0,36.0,437.7,35.89,1.0,48.8,388.9,0.0
160450.0,44.56944444444444,17.19503845111003,17.195,5.0,17.2,17.5,idle,heat,none,0.6572499957346405,66.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.878015380444012e-05,-0.0004376666804975831,17.48,0.0,0.0,36.0,437.7,35.89,1.0,48.8,388.9,0.0
160510.0,44.58611111111111,17.194274687737884,17.194,5.0,17.2,17.5,idle,heat,none,0.6590845064445732,66.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.877709875095154e-05,-0.0004376530352483453,17.48,0.0,0.0,36.1,437.7,35.89,1.0,48.8,388.9,0.0
160570.0,44.602777777777774,17.19351427537544,17.194,5.0,17.2,17.5,idle,heat,none,0.6590845064445732,66.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8774057101501754e-05,-0.000437639402351182,17.48,0.0,0.0,36.1,437.6,35.89,1.0,48.8,388.9,0.0
160630.0,44.61944444444445,17.192757187917998,17.193,5.0,17.2,17.5,idle,heat,none,0.6609190171544994,66.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8771028751671994e-05,-0.00043762578171221083,17.48,0.0,0.0,36.2,437.6,35.89,1.0,48.8,388.9,0.0
160690.0,44.63611111111111,17.192003399464777,17.192,5.0,17.2,17.5,idle,heat,none,0.6627535278644321,66.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.876801359785911e-05,-0.0004376121732382823,17.48,0.0,0.0,36.2,437.6,35.89,1.0,48.8,388.8,0.0
160750.0,44.65277777777778,17.191252884317322,17.191,5.0,17.2,17.5,idle,heat,none,0.6645880385743648,66.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.876501153726929e-05,-0.0004375985768369746,17.48,0.0,0.0,36.3,437.6,35.89,1.0,48.8,388.8,0.0
160810.0,44.669444444444444,17.190505616977923,17.191,5.0,17.2,17.5,idle,heat,none,0.6645880385743648,66.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.876202246791169e-05,-0.00043758499241658807,17.48,0.0,0.0,36.3,437.6,35.9,1.0,48.8,388.8,0.0
160870.0,44.68611111111111,17.189761572148058,17.19,5.0,17.2,17.5,idle,heat,none,0.666422549284291,67.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8759046288592234e-05,-0.00043757141988613903,17.48,0.0,0.0,36.4,437.6,35.9,1.0,48.8,388.8,0.0
160930.0,44.702777777777776,17.189020724726817,17.189,5.0,17.2,17.5,idle,heat,none,0.6682570599942237,67.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.875608289890727e-05,-0.0004375578591553548,17.48,0.0,0.0,36.4,437.6,35.9,1.0,48.8,388.8,0.0
160990.0,44.71944444444444,17.18828304980937,17.188,5.0,17.2,17.5,idle,heat,none,0.6700915707041564,67.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8753132199237484e-05,-0.0004375443101346675,17.48,0.0,0.0,36.5,437.5,35.9,1.0,48.8,388.8,0.0
161050.0,44.736111111111114,17.18754852268544,17.188,5.0,17.2,17.5,idle,heat,none,0.6700915707041564,67.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8750194090741755e-05,-0.000437530772735209,17.48,0.0,0.0,36.5,437.5,35.9,1.0,48.8,388.8,0.0
161110.0,44.75277777777778,17.18681711883777,17.187,5.0,17.2,17.5,idle,heat,none,0.6719260814140826,67.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.874726847535108e-05,-0.00043751724686880513,17.48,0.0,0.0,36.6,437.5,35.9,1.0,48.7,388.8,0.0
161170.0,44.769444444444446,17.186088813940632,17.186,5.0,17.2,17.5,idle,heat,none,0.6737605921240153,67.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.874435525576253e-05,-0.0004375037324479709,17.48,0.0,0.0,36.6,437.5,35.9,1.0,48.7,388.8,0.0
161230.0,44.78611111111111,17.185363583858315,17.185,5.0,17.2,17.5,idle,heat,none,0.675595102833948,68.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.874145433543326e-05,-0.0004374902293859041,17.48,0.0,0.0,36.7,437.5,35.9,1.0,48.7,388.7,0.0
161290.0,44.80277777777778,17.184641404643646,17.185,5.0,17.2,17.5,idle,heat,none,0.675595102833948,68.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.873856561857458e-05,-0.00043747673759648103,17.48,0.0,0.0,36.7,437.5,35.9,1.0,48.7,388.7,0.0
161350.0,44.81944444444444,17.18392225253651,17.184,5.0,17.2,17.5,idle,heat,none,0.6774296135438742,68.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8735689010146043e-05,-0.0004374632569942502,17.48,0.0,0.0,36.8,437.5,35.9,1.0,48.7,388.7,0.0
161410.0,44.83611111111111,17.183206103962423,17.183,5.0,17.2,17.5,idle,heat,none,0.6792641242538069,68.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8732824415849695e-05,-0.00043744978749442765,17.48,0.0,0.0,36.8,437.4,35.91,1.0,48.7,388.7,0.0
161470.0,44.852777777777774,17.182492935531023,17.182,5.0,17.2,17.5,idle,heat,none,0.6810986349637396,68.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.872997174212409e-05,-0.0004374363290128921,17.48,0.0,0.0,36.9,437.4,35.91,1.0,48.7,388.7,0.0
161530.0,44.86944444444445,17.18178272403469,17.182,5.0,17.2,17.5,idle,heat,none,0.6810986349637396,68.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.872713089613876e-05,-0.0004374228814661788,17.48,0.0,0.0,36.9,437.4,35.91,1.0,48.7,388.7,0.0
161590.0,44.88611111111111,17.181075446447082,17.181,5.0,17.2,17.5,idle,heat,none,0.6829331456736656,68.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8724301785788325e-05,-0.00043740944477147506,17.48,0.0,0.0,37.0,437.4,35.91,1.0,48.7,388.7,0.0
161650.0,44.90277777777778,17.180371079921727,17.18,5.0,17.2,17.5,idle,heat,none,0.6847676563835985,68.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.872148431968691e-05,-0.0004373960188466153,17.48,0.0,0.0,37.0,437.4,35.91,1.0,48.7,388.7,0.0
161710.0,44.919444444444444,17.17966960179063,17.18,5.0,17.2,17.5,idle,heat,none,0.6847676563835985,68.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8718678407162515e-05,-0.00043738260361007544,17.48,0.0,0.0,37.0,437.4,35.91,1.0,48.7,388.7,0.0
161770.0,44.93611111111111,17.178970989562863,17.179,5.0,17.2,17.5,idle,heat,none,0.6866021670935312,69.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8715883958251455e-05,-0.0004373691989809686,17.48,0.0,0.0,37.1,437.4,35.91,1.0,48.7,388.7,0.0
161830.0,44.952777777777776,17.178275220923187,17.178,5.0,17.2,17.5,idle,heat,none,0.6884366778034572,69.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.871310088369275e-05,-0.00043735580487903886,17.48,0.0,0.0,37.1,437.4,35.91,1.0,48.7,388.6,0.0
161890.0,44.96944444444444,17.177582273730682,17.178,5.0,17.2,17.5,idle,heat,none,0.6884366778034572,69.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8710329094922726e-05,-0.000437342421224658,17.48,0.0,0.0,37.2,437.3,35.91,1.0,48.7,388.6,0.0
161950.0,44.986111111111114,17.176892126017396,17.177,5.0,17.2,17.5,idle,heat,none,0.6902711885133899,69.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8707568504069585e-05,-0.00043732904793881934,17.47,0.0,0.0,37.2,437.3,35.91,1.0,48.7,388.6,0.0
162010.0,45.00277777777778,17.176204755986966,17.176,5.0,17.2,17.5,idle,heat,none,0.6921056992233225,69.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8704819023947865e-05,-0.0004373156849431331,17.47,0.0,0.0,37.3,437.3,35.92,1.0,48.7,388.6,0.0
162070.0,45.019444444444446,17.175520142013298,17.176,5.0,17.2,17.5,idle,heat,none,0.6921056992233225,69.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.870208056805319e-05,-0.00043730233215982247,17.47,0.0,0.0,37.3,437.3,35.92,1.0,48.7,388.6,0.0
162130.0,45.03611111111111,17.17483826263924,17.175,5.0,17.2,17.5,idle,heat,none,0.6939402099332488,69.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8699353050556965e-05,-0.00043728898951171777,17.47,0.0,0.0,37.4,437.3,35.92,1.0,48.7,388.6,0.0
162190.0,45.05277777777778,17.17415909657524,17.174,5.0,17.2,17.5,idle,heat,none,0.6957747206431815,70.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8696636386300965e-05,-0.0004372756569222518,17.47,0.0,0.0,37.4,437.3,35.92,1.0,48.7,388.6,0.0
162250.0,45.06944444444444,17.173482622698067,17.173,5.0,17.2,17.5,idle,heat,none,0.6976092313531141,70.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.869393049079227e-05,-0.00043726233431545553,17.47,0.0,0.0,37.4,437.3,35.92,1.0,48.7,388.6,0.0
162310.0,45.08611111111111,17.172808820049486,17.173,5.0,17.2,17.5,idle,heat,none,0.6976092313531141,70.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8691235280197945e-05,-0.0004372490216159536,17.47,0.0,0.0,37.5,437.2,35.92,1.0,48.7,388.6,0.0
162370.0,45.102777777777774,17.17213766783499,17.172,5.0,17.2,17.5,idle,heat,none,0.6994437420630404,70.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8688550671339954e-05,-0.00043723571874895945,17.47,0.0,0.0,37.5,437.2,35.92,1.0,48.7,388.5,0.0
162430.0,45.11944444444445,17.171469145422495,17.171,5.0,17.2,17.5,idle,heat,none,0.7012782527729731,70.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8685876581689985e-05,-0.00043722242564027,17.47,0.0,0.0,37.6,437.2,35.92,1.0,48.7,388.5,0.0
162490.0,45.13611111111111,17.170803232341104,17.171,5.0,17.2,17.5,idle,heat,none,0.7012782527729731,70.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8683212929364415e-05,-0.00043720914221626235,17.47,0.0,0.0,37.6,437.2,35.92,1.0,48.7,388.5,0.0
162550.0,45.15277777777778,17.17013990827981,17.17,5.0,17.2,17.5,idle,heat,none,0.7031127634828993,70.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8680559633119246e-05,-0.00043719586840388854,17.47,0.0,0.0,37.6,437.2,35.92,1.0,48.7,388.5,0.0
162610.0,45.169444444444444,17.16947915308629,17.169,5.0,17.2,17.5,idle,heat,none,0.704947274192832,70.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8677916612345157e-05,-0.00043718260413067093,17.47,0.0,0.0,37.7,437.2,35.92,1.0,48.7,388.5,0.0
162670.0,45.18611111111111,17.168820946765628,17.169,5.0,17.2,17.5,idle,heat,none,0.704947274192832,70.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.867528378706251e-05,-0.0004371693493246985,17.47,0.0,0.0,37.7,437.2,35.93,1.0,48.7,388.5,0.0
162730.0,45.202777777777776,17.1681652694791,17.168,5.0,17.2,17.5,idle,heat,none,0.7067817849027647,71.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8672661077916405e-05,-0.00043715610391462095,17.47,0.0,0.0,37.8,437.2,35.93,1.0,48.7,388.5,0.0
162790.0,45.21944444444444,17.16751210154297,17.168,5.0,17.2,17.5,idle,heat,none,0.7067817849027647,71.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8670048406171886e-05,-0.00043714286782964637,17.47,0.0,0.0,37.8,437.1,35.93,1.0,48.7,388.5,0.0
162850.0,45.236111111111114,17.166861423427243,17.167,5.0,17.2,17.5,idle,heat,none,0.7086162956126909,71.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.866744569370897e-05,-0.0004371296409995351,17.47,0.0,0.0,37.8,437.1,35.93,1.0,48.7,388.5,0.0
162910.0,45.25277777777778,17.1662132157545,17.166,5.0,17.2,17.5,idle,heat,none,0.7104508063226236,71.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8664852863018e-05,-0.00043711642335459637,17.47,0.0,0.0,37.9,437.1,35.93,1.0,48.7,388.5,0.0
162970.0,45.269444444444446,17.165567459298675,17.166,5.0,17.2,17.5,idle,heat,none,0.7104508063226236,71.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.86622698371947e-05,-0.0004371032148256835,17.47,0.0,0.0,37.9,437.1,35.93,1.0,48.7,388.4,0.0
163030.0,45.28611111111111,17.16492413498391,17.165,5.0,17.2,17.5,idle,heat,none,0.7122853170325563,71.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8659696539935636e-05,-0.0004370900153441902,17.47,0.0,0.0,38.0,437.1,35.93,1.0,48.7,388.4,0.0
163090.0,45.30277777777778,17.164283223883334,17.164,5.0,17.2,17.5,idle,heat,none,0.7141198277424825,71.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8657132895533335e-05,-0.0004370768248420459,17.47,0.0,0.0,38.0,437.1,35.93,1.0,48.7,388.4,0.0
163150.0,45.31944444444444,17.163644707217944,17.164,5.0,17.2,17.5,idle,heat,none,0.7141198277424825,71.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8654578828871775e-05,-0.00043706364325171157,17.47,0.0,0.0,38.0,437.1,35.93,1.0,48.7,388.4,0.0
163210.0,45.33611111111111,17.163008566355426,17.163,5.0,17.2,17.5,idle,heat,none,0.7159543384524152,72.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8652034265421705e-05,-0.00043705047050617593,17.47,0.0,0.0,38.1,437.1,35.93,1.0,48.7,388.4,0.0
163270.0,45.352777777777774,17.162374782809007,17.162,5.0,17.2,17.5,idle,heat,none,0.7177888491623479,72.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8649499131236025e-05,-0.00043703730653895084,17.47,0.0,0.0,38.1,437.0,35.93,1.0,48.6,388.4,0.0
163330.0,45.36944444444445,17.161743338236338,17.162,5.0,17.2,17.5,idle,heat,none,0.7177888491623479,72.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.864697335294535e-05,-0.0004370241512840678,17.47,0.0,0.0,38.1,437.0,35.93,1.0,48.6,388.4,0.0
163390.0,45.38611111111111,17.161114214438342,17.161,5.0,17.2,17.5,idle,heat,none,0.7196233598722741,72.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.864445685775337e-05,-0.0004370110046760733,17.47,0.0,0.0,38.2,437.0,35.94,1.0,48.6,388.4,0.0
163450.0,45.40277777777778,17.160487393358114,17.16,5.0,17.2,17.5,idle,heat,none,0.7214578705822068,72.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8641949573432455e-05,-0.00043699786665002524,17.47,0.0,0.0,38.2,437.0,35.94,1.0,48.6,388.4,0.0
163510.0,45.419444444444444,17.15986285707979,17.16,5.0,17.2,17.5,idle,heat,none,0.7214578705822068,72.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8639451428319164e-05,-0.0004369847371414886,17.47,0.0,0.0,38.2,437.0,35.94,1.0,48.6,388.3,0.0
163570.0,45.43611111111111,17.159240587827476,17.159,5.0,17.2,17.5,idle,heat,none,0.7232923812921395,72.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.86369623513099e-05,-0.00043697161608653186,17.47,0.0,0.0,38.3,437.0,35.94,1.0,48.6,388.3,0.0
163630.0,45.452777777777776,17.15862056796412,17.159,5.0,17.2,17.5,idle,heat,none,0.7232923812921395,72.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8634482271856486e-05,-0.0004369585034217224,17.47,0.0,0.0,38.3,437.0,35.94,1.0,48.6,388.3,0.0
163690.0,45.46944444444444,17.15800277999044,17.158,5.0,17.2,17.5,idle,heat,none,0.7251268920020655,73.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.863201111996176e-05,-0.0004369453990841235,17.46,0.0,0.0,38.4,436.9,35.94,1.0,48.6,388.3,0.0
163750.0,45.486111111111114,17.157387206543874,17.157,5.0,17.2,17.5,idle,heat,none,0.7269614027119982,73.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.86295488261755e-05,-0.00043693230301128984,17.46,0.0,0.0,38.4,436.9,35.94,1.0,48.6,388.3,0.0
163810.0,45.50277777777778,17.156773830397466,17.157,5.0,17.2,17.5,idle,heat,none,0.7269614027119982,73.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.862709532158986e-05,-0.0004369192151412637,17.46,0.0,0.0,38.4,436.9,35.94,1.0,48.6,388.3,0.0
163870.0,45.519444444444446,17.15616263445884,17.156,5.0,17.2,17.5,idle,heat,none,0.7287959134219311,73.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8624650537835366e-05,-0.00043690613541257165,17.46,0.0,0.0,38.5,436.9,35.94,1.0,48.6,388.3,0.0
163930.0,45.53611111111111,17.155553601769135,17.156,5.0,17.2,17.5,idle,heat,none,0.7287959134219311,73.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.862221440707654e-05,-0.0004368930637642202,17.46,0.0,0.0,38.5,436.9,35.94,1.0,48.6,388.3,0.0
163990.0,45.55277777777778,17.15494671550198,17.155,5.0,17.2,17.5,idle,heat,none,0.7306304241318571,73.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8619786862007914e-05,-0.00043688000013569186,17.46,0.0,0.0,38.5,436.9,35.94,1.0,48.6,388.3,0.0
164050.0,45.56944444444444,17.154341958962412,17.154,5.0,17.2,17.5,idle,heat,none,0.7324649348417898,73.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.861736783584965e-05,-0.0004368669444669424,17.46,0.0,0.0,38.6,436.9,35.94,1.0,48.6,388.2,0.0
164110.0,45.58611111111111,17.153739315585913,17.154,5.0,17.2,17.5,idle,heat,none,0.7324649348417898,73.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.861495726234365e-05,-0.0004368538966983963,17.46,0.0,0.0,38.6,436.9,35.94,1.0,48.6,388.2,0.0
164170.0,45.602777777777774,17.153138768937342,17.153,5.0,17.2,17.5,idle,heat,none,0.7342994455517224,73.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.861255507574937e-05,-0.0004368408567709435,17.46,0.0,0.0,38.6,436.8,35.94,1.0,48.6,388.2,0.0
164230.0,45.61944444444445,17.15254030270996,17.153,5.0,17.2,17.5,idle,heat,none,0.7342994455517224,73.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8610161210839834e-05,-0.0004368278246259355,17.46,0.0,0.0,38.7,436.8,35.95,1.0,48.6,388.2,0.0
164290.0,45.63611111111111,17.15194390072439,17.152,5.0,17.2,17.5,idle,heat,none,0.7361339562616487,74.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8607775602897564e-05,-0.0004368148002051815,17.46,0.0,0.0,38.7,436.8,35.95,1.0,48.6,388.2,0.0
164350.0,45.65277777777778,17.151349546927655,17.151,5.0,17.2,17.5,idle,heat,none,0.7379684669715814,74.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.860539818771062e-05,-0.000436801783450946,17.46,0.0,0.0,38.7,436.8,35.95,1.0,48.6,388.2,0.0
164410.0,45.669444444444444,17.150757225392173,17.151,5.0,17.2,17.5,idle,heat,none,0.7379684669715814,74.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8603028901568695e-05,-0.000436788774305944,17.46,0.0,0.0,38.7,436.8,35.95,1.0,48.6,388.2,0.0
164470.0,45.68611111111111,17.15016692031478,17.15,5.0,17.1,17.5,idle,heat,none,0.739802977681514,74.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.8600667681259126e-05,-0.0004367757727133376,17.46,0.0,0.0,38.8,436.8,35.95,1.0,48.6,388.2,0.0
164530.0,45.702777777777776,17.149578616015763,17.15,5.0,17.1,17.5,idle,heat,none,0.739802977681514,74.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.859831446406305e-05,-0.0004367627786167333,17.46,0.0,0.0,38.8,436.8,35.95,1.0,48.6,388.2,0.0
164590.0,45.71944444444444,17.14899229693788,17.149,5.0,17.1,17.5,idle,heat,none,0.7416374883914403,74.0,0.063771,0.000501,47,120,skip: governance (regime_transition),near_band,Stable,34.0,0.0,0.0,4.859596918775152e-05,-0.000436749791960178,17.46,0.0,0.0,38.8,436.7,35.95,1.0,48.6,388.2,0.0
